航班日期,航班号,航线金额,舱位容量,订座数,行距,机型,起飞时间,到达时间,月份,日,星期几,是否节假日,温度,大气压,风速,能见度
2023-06-03,KN5956,121034.0,292,158,1178,33L,19:45:00,21:55:00,6,3,5,False,24,759.7,5,10
2023-06-03,KN5977,80960.0,292,154,1176,33L,20:40:00,23:00:00,6,3,5,False,24,759.7,3,10
2023-06-04,KN5737,78107.0,185,138,1178,73V,07:25:00,09:25:00,6,4,6,False,23,759.7,4,10
2023-06-04,KN5978,90440.9,292,137,1180,33L,08:10:00,10:25:00,6,4,6,False,23,759.7,4,10
2023-06-04,KN5738,125730.0,185,152,1178,73V,10:40:00,12:40:00,6,4,6,False,24,759.7,5,10
2023-06-04,KN5955,265127.0,292,268,1178,33L,16:30:00,18:30:00,6,4,6,False,26,757.7,6,10
2023-06-04,KN5956,171619.0,292,199,1178,33L,19:45:00,22:00:00,6,4,6,False,23,758.2,5,10
2023-06-04,KN5977,100504.0,143,134,1176,73S,20:40:00,23:05:00,6,4,6,False,23,759.0,5,10
2023-06-05,KN5737,165759.0,292,235,1178,33L,07:25:00,09:25:00,6,5,0,False,24,756.9,2,10
2023-06-05,KN5978,75972.0,143,110,1180,73S,08:10:00,10:25:00,6,5,0,False,25,756.2,3,10
2023-06-05,KN5738,202674.0,292,244,1178,33L,10:40:00,12:40:00,6,5,0,False,26,756.2,3,10
2023-06-05,KN5955,201533.0,292,265,1178,33L,16:30:00,18:30:00,6,5,0,False,23,756.2,5,10
2023-06-05,KN5956,159889.0,292,206,1178,33L,20:30:00,22:45:00,6,5,0,False,21,756.9,4,10
2023-06-05,KN5977,73976.0,185,117,1176,73V,20:40:00,23:05:00,6,5,0,False,21,756.9,4,10
2023-06-06,KN5737,152719.0,292,242,1178,33L,07:25:00,09:25:00,6,6,1,False,19,756.9,5,3
2023-06-06,KN5978,90390.0,185,156,1180,73V,08:10:00,10:25:00,6,6,1,False,19,757.7,4,6
2023-06-06,KN5738,194098.0,292,253,1178,33L,10:40:00,12:40:00,6,6,1,False,21,757.7,4,10
2023-06-06,KN5955,205102.0,292,266,1178,33L,16:30:00,18:30:00,6,6,1,False,26,756.9,1,10
2023-06-06,KN5956,182615.0,292,239,1178,33L,19:45:00,21:55:00,6,6,1,False,22,757.7,2,10
2023-06-06,KN5977,135308.0,292,222,1176,33L,20:40:00,23:00:00,6,6,1,False,22,757.7,2,10
2023-06-07,KN5737,102356.0,185,170,1178,73V,07:25:00,09:25:00,6,7,2,False,21,757.7,3,7
2023-06-07,KN5978,159694.9,292,241,1180,33L,08:10:00,10:25:00,6,7,2,False,22,757.7,4,8
2023-06-07,KN5738,134846.0,185,168,1178,73V,10:40:00,12:40:00,6,7,2,False,25,757.7,3,10
2023-06-07,KN5955,225035.0,292,245,1178,33L,17:10:00,19:10:00,6,7,2,False,25,755.4,4,10
2023-06-07,KN5956,180768.0,292,232,1178,33L,20:25:00,22:40:00,6,7,2,False,23,755.4,4,8
2023-06-07,KN5977,68925.0,143,87,1176,73S,22:15:00,00:40:00,6,7,2,False,23,755.4,3,8
2023-06-08,KN5737,137332.0,292,230,1178,33L,07:25:00,09:25:00,6,8,3,False,22,754.6,2,10
2023-06-08,KN5978,82159.75,143,123,1180,73S,08:10:00,10:25:00,6,8,3,False,22,754.6,3,10
2023-06-08,KN5738,211453.0,292,248,1178,33L,10:40:00,12:40:00,6,8,3,False,27,754.6,5,10
2023-06-08,KN5955,191939.0,292,238,1178,33L,16:30:00,18:30:00,6,8,3,False,30,752.3,3,10
2023-06-08,KN5956,173256.0,292,235,1178,33L,19:45:00,21:55:00,6,8,3,False,26,753.9,4,10
2023-06-08,KN5977,99288.0,185,155,1176,73V,20:40:00,23:00:00,6,8,3,False,25,753.9,3,10
2023-06-09,KN5737,154259.0,292,230,1178,33L,07:25:00,09:25:00,6,9,4,False,25,753.9,3,5
2023-06-09,KN5978,108325.5,185,154,1180,73V,08:10:00,10:25:00,6,9,4,False,26,753.9,3,5
2023-06-09,KN5738,209297.0,292,227,1178,33L,10:40:00,12:40:00,6,9,4,False,31,753.1,3,10
2023-06-09,KN5955,220843.0,292,209,1178,33L,16:30:00,18:30:00,6,9,4,False,33,751.6,5,10
2023-06-09,KN5956,228324.0,292,220,1178,33L,19:45:00,22:00:00,6,9,4,False,29,752.3,5,10
2023-06-09,KN5977,137921.0,185,182,1176,73V,20:40:00,23:05:00,6,9,4,False,27,752.3,5,10
2023-06-10,KN5737,136096.0,292,216,1178,33L,07:25:00,09:25:00,6,10,5,False,25,751.6,4,10
2023-06-10,KN5978,108214.0,185,160,1180,73V,08:10:00,10:25:00,6,10,5,False,27,751.6,4,10
2023-06-10,KN5738,181393.0,292,223,1178,33L,10:40:00,12:40:00,6,10,5,False,31,751.6,3,10
2023-06-10,KN5955,158086.0,292,236,1178,33L,16:30:00,18:30:00,6,10,5,False,33,749.3,6,10
2023-06-10,KN5956,162068.0,292,216,1178,33L,19:45:00,21:55:00,6,10,5,False,22,753.1,16,1.2
2023-06-10,KN5977,149044.0,292,234,1176,33L,20:40:00,23:00:00,6,10,5,False,24,752.3,5,10
2023-06-11,KN5737,81831.0,185,154,1178,73V,07:25:00,09:25:00,6,11,6,False,25,752.3,2,10
2023-06-11,KN5978,152602.69,292,233,1180,33L,08:10:00,10:25:00,6,11,6,False,26,752.3,1,10
2023-06-11,KN5738,138933.0,185,170,1178,73V,10:40:00,12:40:00,6,11,6,False,28,752.3,5,10
2023-06-11,KN5955,210295.0,292,218,1178,33L,16:30:00,18:30:00,6,11,6,False,28,753.1,5,10
2023-06-11,KN5956,189253.0,292,197,1178,33L,19:45:00,22:00:00,6,11,6,False,26,753.9,3,10
2023-06-11,KN5977,76178.0,143,98,1176,73S,20:40:00,23:05:00,6,11,6,False,25,753.9,3,10
2023-06-12,KN5737,193707.0,292,261,1178,33L,07:25:00,09:25:00,6,12,0,False,24,754.6,2,10
2023-06-12,KN5978,83560.69,143,110,1180,73S,08:10:00,10:25:00,6,12,0,False,25,754.6,3,10
2023-06-12,KN5738,263177.0,292,271,1178,33L,10:40:00,12:40:00,6,12,0,False,28,754.6,3,10
2023-06-12,KN5955,223652.0,292,273,1178,33L,16:30:00,18:30:00,6,12,0,False,27,753.1,4,10
2023-06-12,KN5977,100219.0,185,142,1176,73V,21:15:00,23:40:00,6,12,0,False,24,753.9,4,10
2023-06-12,KN5956,175395.0,292,182,1178,33L,21:15:00,23:30:00,6,12,0,False,24,753.9,4,10
2023-06-13,KN5737,161816.0,292,260,1178,33L,07:25:00,09:25:00,6,13,1,False,23,753.9,2,8
2023-06-13,KN5978,107180.0,185,162,1180,73V,08:10:00,10:25:00,6,13,1,False,23,753.9,2,8
2023-06-13,KN5738,247826.0,292,278,1178,33L,10:40:00,12:40:00,6,13,1,False,26,753.9,2,10
2023-06-13,KN5955,206623.0,292,267,1178,33L,16:30:00,18:30:00,6,13,1,False,25,753.1,4,10
2023-06-13,KN5956,171726.0,292,251,1178,33L,19:45:00,21:55:00,6,13,1,False,24,753.9,4,10
2023-06-13,KN5977,105688.0,185,161,1176,73V,20:40:00,22:55:00,6,13,1,False,23,754.6,3,10
2023-06-14,KN5737,183717.0,292,275,1178,33L,07:25:00,09:25:00,6,14,2,False,24,755.4,2,10
2023-06-14,KN5978,96216.0,179,146,1180,73U,08:10:00,10:25:00,6,14,2,False,25,755.4,2,10
2023-06-14,KN5738,274936.0,292,274,1178,33L,10:40:00,12:40:00,6,14,2,False,29,755.4,2,10
2023-06-14,KN5955,149405.0,185,169,1178,73V,16:30:00,18:30:00,6,14,2,False,26,754.6,6,10
2023-06-14,KN5977,95399.0,185,139,1176,73V,20:40:00,23:05:00,6,14,2,False,24,755.4,3,10
2023-06-15,KN5737,166480.0,292,253,1178,33L,07:25:00,09:25:00,6,15,3,False,25,756.2,2,8
2023-06-15,KN5978,129278.7,185,169,1180,73V,08:10:00,10:25:00,6,15,3,False,26,756.9,3,8
2023-06-15,KN5738,257122.0,292,259,1178,33L,10:40:00,12:40:00,6,15,3,False,30,757.7,4,10
2023-06-15,KN5955,230297.0,292,275,1178,33L,16:15:00,18:20:00,6,15,3,False,29,756.2,5,10
2023-06-15,KN5956,206142.0,292,254,1178,33L,19:40:00,21:55:00,6,15,3,False,26,757.7,5,10
2023-06-15,KN5977,98804.0,185,145,1176,73V,20:40:00,23:00:00,6,15,3,False,25,757.7,4,10
2023-06-16,KN5737,178971.0,292,275,1178,33L,07:25:00,09:25:00,6,16,4,False,25,758.2,3,7
2023-06-16,KN5978,96045.0,185,141,1180,73V,08:10:00,10:25:00,6,16,4,False,27,759.0,3,7
2023-06-16,KN5738,253736.0,292,261,1178,33L,10:40:00,12:40:00,6,16,4,False,29,759.0,3,10
2023-06-16,KN5955,336880.0,292,266,1178,33L,16:15:00,18:20:00,6,16,4,False,27,758.2,5,10
2023-06-16,KN5956,290548.0,292,269,1178,33L,19:40:00,22:00:00,6,16,4,False,25,758.2,6,10
2023-06-16,KN5977,149531.0,185,159,1176,73V,20:40:00,22:55:00,6,16,4,False,25,759.0,7,10
2023-06-17,KN5737,166016.0,292,240,1178,33L,07:25:00,09:25:00,6,17,5,False,21,759.0,4,10
2023-06-17,KN5978,122321.02,185,174,1180,73V,08:10:00,10:25:00,6,17,5,False,22,759.0,4,7
2023-06-17,KN5738,277440.0,292,270,1178,33L,10:40:00,12:40:00,6,17,5,False,23,758.2,5,10
2023-06-17,KN5955,210672.0,292,232,1178,33L,17:00:00,19:05:00,6,17,5,False,23,756.9,3,8
2023-06-17,KN5977,97932.0,185,143,1176,73V,20:40:00,23:00:00,6,17,5,False,23,756.9,3,10
2023-06-18,KN5978,110354.0,185,152,1180,73V,08:10:00,10:25:00,6,18,6,False,23,754.6,2,7
2023-06-18,KN5955,247881.0,292,243,1178,33L,16:15:00,18:20:00,6,18,6,False,25,753.1,2,8
2023-06-18,KN5977,94061.0,185,127,1176,73V,20:40:00,23:05:00,6,18,6,False,25,753.1,1,3
2023-06-18,KN5956,186285.0,292,160,1178,33L,21:20:00,23:40:00,6,18,6,False,25,753.1,3,5
2023-06-19,KN5978,121603.5,185,157,1180,73V,08:10:00,10:25:00,6,19,0,False,25,753.1,4,10
2023-06-19,KN5738,232772.0,292,257,1178,33L,10:40:00,12:40:00,6,19,0,False,25,753.1,2,10
2023-06-19,KN5955,229111.0,292,263,1178,33L,16:15:00,18:20:00,6,19,0,False,26,751.6,5,10
2023-06-19,KN5956,180813.6,292,216,1178,33L,19:40:00,22:00:00,6,19,0,False,24,751.6,7,10
2023-06-19,KN5977,110650.0,185,164,1176,73V,20:40:00,23:05:00,6,19,0,False,24,751.6,3,7
2023-06-20,KN5737,171938.0,292,247,1178,33L,07:25:00,09:25:00,6,20,1,False,26,752.3,2,10
2023-06-20,KN5978,114212.69,185,172,1180,73V,08:10:00,10:25:00,6,20,1,False,27,752.3,3,10
2023-06-20,KN5738,259976.0,292,269,1178,33L,10:40:00,12:40:00,6,20,1,False,28,752.3,5,10
2023-06-20,KN5955,209534.0,292,252,1178,33L,16:15:00,18:20:00,6,20,1,False,31,751.6,3,10
2023-06-20,KN5977,126870.0,185,170,1176,73V,20:40:00,22:55:00,6,20,1,False,29,752.3,2,10
2023-06-21,KN5737,116055.0,185,183,1178,73V,07:25:00,09:25:00,6,21,2,False,26,754.6,2,4
2023-06-21,KN5978,176524.4,185,175,1180,73V,08:10:00,10:25:00,6,21,2,False,28,754.6,5,8
2023-06-21,KN5738,168352.0,185,181,1178,73V,10:40:00,12:40:00,6,21,2,False,31,754.6,3,10
2023-06-21,KN5955,331138.0,292,264,1178,33L,16:15:00,18:20:00,6,21,2,False,33,753.1,4,10
2023-06-21,KN5956,424426.0,292,279,1178,33L,19:40:00,22:00:00,6,21,2,False,29,754.6,5,10
2023-06-21,KN5977,177190.0,185,168,1176,73V,20:40:00,23:05:00,6,21,2,False,28,754.6,5,10
2023-06-22,KN5978,188167.0,185,163,1180,73V,08:10:00,10:25:00,6,22,3,True,28,756.2,1,7
2023-06-22,KN5738,364370.0,292,282,1178,33L,10:40:00,12:40:00,6,22,3,True,32,756.2,1,10
2023-06-22,KN5955,192783.0,292,261,1178,33L,16:15:00,18:20:00,6,22,3,True,31,755.4,3,10
2023-06-22,KN5956,196930.0,292,244,1178,33L,19:40:00,21:55:00,6,22,3,True,28,756.2,3,10
2023-06-22,KN5977,105060.0,185,156,1176,73V,20:40:00,23:00:00,6,22,3,True,27,756.2,2,10
2023-06-23,KN5737,135342.0,292,231,1178,33L,07:25:00,09:25:00,6,23,4,True,26,757.7,2,2.8
2023-06-23,KN5978,102700.67,185,160,1180,73V,08:10:00,10:25:00,6,23,4,True,27,757.7,3,3.5
2023-06-23,KN5738,182096.0,292,214,1178,33L,10:40:00,12:40:00,6,23,4,True,28,757.7,5,6
2023-06-23,KN5955,161620.0,292,259,1178,33L,16:15:00,18:20:00,6,23,4,True,25,757.7,4,10
2023-06-23,KN5956,151080.0,292,203,1178,33L,19:40:00,22:00:00,6,23,4,True,23,757.7,7,10
2023-06-23,KN5977,91575.0,185,154,1176,73V,20:40:00,22:55:00,6,23,4,True,23,757.7,6,10
2023-06-24,KN5737,135819.0,292,230,1178,33L,07:25:00,09:25:00,6,24,5,False,20,756.2,6,4
2023-06-24,KN5978,132004.5,185,156,1180,73V,08:10:00,10:25:00,6,24,5,False,20,756.2,4,4
2023-06-24,KN5738,282089.0,292,270,1178,33L,10:40:00,12:40:00,6,24,5,False,22,755.4,4,10
2023-06-24,KN5955,233055.0,292,224,1178,33L,16:15:00,18:20:00,6,24,5,False,23,754.6,5,6
2023-06-24,KN5956,245351.7,292,229,1178,33L,19:40:00,21:55:00,6,24,5,False,24,755.4,3,10
2023-06-24,KN5977,134745.0,185,157,1176,73V,20:40:00,23:00:00,6,24,5,False,25,755.4,3,10
2023-06-25,KN5978,138740.0,185,166,1180,73V,08:10:00,10:25:00,6,25,6,False,25,755.4,2,10
2023-06-25,KN5738,181998.0,185,172,1178,73V,10:40:00,12:40:00,6,25,6,False,29,755.4,4,10
2023-06-25,KN5955,295693.0,292,263,1178,33L,16:15:00,18:20:00,6,25,6,False,31,753.9,8,10
2023-06-25,KN5956,239480.0,292,272,1178,33L,19:40:00,22:00:00,6,25,6,False,28,755.4,3,10
2023-06-25,KN5977,148564.0,185,171,1176,73V,20:40:00,23:05:00,6,25,6,False,28,755.4,3,10
2023-06-26,KN5737,218429.0,292,281,1178,33L,07:25:00,09:25:00,6,26,0,False,27,755.4,3,10
2023-06-26,KN5978,123724.0,185,160,1180,73V,08:10:00,10:25:00,6,26,0,False,29,756.2,3,10
2023-06-26,KN5738,283400.0,292,267,1178,33L,10:40:00,12:40:00,6,26,0,False,30,755.4,5,10
2023-06-26,KN5955,266004.0,292,250,1178,33L,16:15:00,18:20:00,6,26,0,False,29,754.6,5,10
2023-06-26,KN5977,137744.0,185,171,1176,73V,20:40:00,23:05:00,6,26,0,False,28,756.2,3,10
2023-06-26,KN5956,186799.0,292,227,1178,33L,20:50:00,23:10:00,6,26,0,False,28,756.2,3,10
2023-06-27,KN5737,206918.0,292,277,1178,33L,07:25:00,09:25:00,6,27,1,False,27,756.9,3,10
2023-06-27,KN5978,131470.0,185,176,1180,73V,08:10:00,10:25:00,6,27,1,False,28,756.9,4,10
2023-06-27,KN5738,281747.0,292,268,1178,33L,10:40:00,12:40:00,6,27,1,False,29,757.7,4,10
2023-06-27,KN5955,278976.0,292,279,1178,33L,16:15:00,18:20:00,6,27,1,False,32,756.2,6,10
2023-06-27,KN5956,213628.0,292,257,1178,33L,19:40:00,21:55:00,6,27,1,False,30,756.9,4,10
2023-06-27,KN5977,130816.0,185,175,1176,73V,20:40:00,22:55:00,6,27,1,False,29,756.9,5,10
2023-06-28,KN5737,205006.0,292,256,1178,33L,07:25:00,09:25:00,6,28,2,False,29,756.9,3,10
2023-06-28,KN5978,131509.33,179,155,1180,73U,08:10:00,10:25:00,6,28,2,False,31,757.7,4,10
2023-06-28,KN5738,297319.0,292,269,1178,33L,10:40:00,12:40:00,6,28,2,False,33,756.9,4,10
2023-06-28,KN5955,300273.0,292,281,1178,33L,16:15:00,18:20:00,6,28,2,False,34,753.9,5,10
2023-06-28,KN5956,248389.0,292,232,1178,33L,19:40:00,22:00:00,6,28,2,False,31,753.9,4,10
2023-06-28,KN5977,158255.0,185,171,1176,73V,21:40:00,00:05:00,6,28,2,False,30,754.6,4,10
2023-06-29,KN5737,228656.0,292,277,1178,33L,07:25:00,09:25:00,6,29,3,False,30,753.1,4,10
2023-06-29,KN5978,147826.34,185,174,1180,73V,08:10:00,10:25:00,6,29,3,False,31,753.1,5,10
2023-06-29,KN5738,312387.0,292,263,1178,33L,10:40:00,12:40:00,6,29,3,False,34,752.3,6,10
2023-06-29,KN5955,310638.0,292,286,1178,33L,16:15:00,18:20:00,6,29,3,False,36,750.8,5,10
2023-06-29,KN5956,296497.0,292,267,1178,33L,19:40:00,21:55:00,6,29,3,False,34,750.8,3,10
2023-06-29,KN5977,159806.0,185,174,1176,73V,22:10:00,00:30:00,6,29,3,False,31,750.8,5,10
2023-06-30,KN5737,150383.0,185,171,1178,73V,07:25:00,09:25:00,6,30,4,False,30,750.8,3,10
2023-06-30,KN5978,189779.0,185,179,1180,73V,08:10:00,10:25:00,6,30,4,False,30,750.8,2,10
2023-06-30,KN5738,287659.0,185,181,1178,73V,10:40:00,12:40:00,6,30,4,False,28,752.3,5,10
2023-06-30,KN5955,282877.0,292,227,1178,33L,16:15:00,18:20:00,6,30,4,False,26,751.6,3,10
2023-06-30,KN5956,441907.0,292,281,1178,33L,19:40:00,22:00:00,6,30,4,False,25,752.3,5,10
2023-06-30,KN5977,162319.0,185,165,1176,73V,20:40:00,22:55:00,6,30,4,False,25,752.3,5,10
2023-07-01,KN5737,213238.0,292,271,1178,33L,07:25:00,09:25:00,7,1,5,False,27,753.1,2,10
2023-07-01,KN5978,182150.0,185,180,1180,73V,08:10:00,10:25:00,7,1,5,False,29,753.9,4,10
2023-07-01,KN5738,409082.0,292,283,1178,33L,10:40:00,12:40:00,7,1,5,False,29,754.6,4,10
2023-07-01,KN5957,141704.0,185,157,1178,73V,13:55:00,16:05:00,7,1,5,False,33,753.9,3,10
2023-07-01,KN5955,167455.0,185,170,1178,73V,16:15:00,18:20:00,7,1,5,False,34,753.1,2,10
2023-07-01,KN5958,174929.0,185,180,1178,73V,17:10:00,19:30:00,7,1,5,False,33,753.1,3,10
2023-07-01,KN5956,192757.0,185,185,1178,73V,19:40:00,21:40:00,7,1,5,False,30,753.9,5,10
2023-07-01,KN5977,119027.0,185,162,1176,73V,20:45:00,23:00:00,7,1,5,False,30,754.6,4,10
2023-07-02,KN5737,164474.0,292,242,1178,33L,07:25:00,09:25:00,7,2,6,False,30,754.6,2,10
2023-07-02,KN5978,157070.0,185,173,1180,73V,08:10:00,10:25:00,7,2,6,False,32,754.6,3,10
2023-07-02,KN5738,340467.0,292,273,1178,33L,10:40:00,12:40:00,7,2,6,False,33,754.6,4,10
2023-07-02,KN5957,166405.0,185,168,1178,73V,13:55:00,16:05:00,7,2,6,False,35,753.1,2,10
2023-07-02,KN5955,187165.0,179,164,1178,73U,16:15:00,18:20:00,7,2,6,False,35,753.1,3,10
2023-07-02,KN5958,199620.0,185,169,1178,73V,17:10:00,19:30:00,7,2,6,False,33,753.1,3,10
2023-07-02,KN5956,168110.0,179,135,1178,73U,19:40:00,21:55:00,7,2,6,False,26,755.4,4,10
2023-07-02,KN5977,123850.0,185,127,1176,73V,22:00:00,00:20:00,7,2,6,False,27,756.2,1,10
2023-07-03,KN5737,233204.0,292,271,1178,33L,07:25:00,09:25:00,7,3,0,False,28,753.9,3,10
2023-07-03,KN5978,174426.9,185,173,1180,73V,08:10:00,10:25:00,7,3,0,False,28,754.6,3,10
2023-07-03,KN5738,342000.0,292,268,1178,33L,10:40:00,12:40:00,7,3,0,False,31,754.6,4,10
2023-07-03,KN5957,155898.0,185,178,1178,73V,13:55:00,16:05:00,7,3,0,False,34,753.1,3,10
2023-07-03,KN5955,171013.0,185,147,1178,73V,17:35:00,19:40:00,7,3,0,False,34,752.3,2,10
2023-07-03,KN5958,182389.0,185,185,1178,73V,17:50:00,20:10:00,7,3,0,False,34,752.3,2,10
2023-07-03,KN5956,185098.0,185,168,1178,73V,21:00:00,23:15:00,7,3,0,False,32,752.3,3,10
2023-07-03,KN5977,132192.0,185,174,1176,73V,21:20:00,23:40:00,7,3,0,False,32,752.3,3,10
2023-07-04,KN5737,199691.0,292,259,1178,33L,07:25:00,09:25:00,7,4,1,False,31,751.6,2,10
2023-07-04,KN5978,119072.9,185,154,1180,73V,08:10:00,10:25:00,7,4,1,False,33,751.6,4,10
2023-07-04,KN5738,330225.0,292,278,1178,33L,10:40:00,12:40:00,7,4,1,False,35,750.8,4,10
2023-07-04,KN5957,152279.0,185,185,1178,73V,13:55:00,16:05:00,7,4,1,False,36,750.1,5,10
2023-07-04,KN5955,170450.0,185,178,1178,73V,16:15:00,18:20:00,7,4,1,False,35,749.3,5,10
2023-07-04,KN5958,164268.0,185,180,1178,73V,17:10:00,19:30:00,7,4,1,False,35,749.3,4,10
2023-07-04,KN5956,167828.0,185,169,1178,73V,19:40:00,21:40:00,7,4,1,False,34,749.3,3,10
2023-07-04,KN5977,116705.0,185,168,1176,73V,20:45:00,22:55:00,7,4,1,False,33,750.1,3,10
2023-07-05,KN5737,151107.0,179,173,1178,73U,07:25:00,09:25:00,7,5,2,False,26,751.6,3,7
2023-07-05,KN5978,152120.0,185,157,1180,73V,08:10:00,10:25:00,7,5,2,False,25,751.6,2,10
2023-07-05,KN5738,194097.0,179,178,1178,73U,10:40:00,12:40:00,7,5,2,False,28,752.3,3,10
2023-07-05,KN5957,171680.0,185,175,1178,73V,13:55:00,16:05:00,7,5,2,False,30,750.8,2,10
2023-07-05,KN5955,216727.0,185,184,1178,73V,16:15:00,18:20:00,7,5,2,False,30,750.1,4,10
2023-07-05,KN5958,161873.0,185,168,1178,73V,17:10:00,19:30:00,7,5,2,False,30,750.1,4,10
2023-07-05,KN5956,178308.0,185,181,1178,73V,19:40:00,21:55:00,7,5,2,False,28,750.8,3,10
2023-07-05,KN5977,143798.0,185,166,1176,73V,20:45:00,23:05:00,7,5,2,False,28,751.6,3,10
2023-07-06,KN5737,233291.0,292,261,1178,33L,07:25:00,09:25:00,7,6,3,False,29,752.3,2,5
2023-07-06,KN5978,154982.51,185,158,1180,73V,08:10:00,10:25:00,7,6,3,False,29,752.3,4,5
2023-07-06,KN5738,317669.0,292,280,1178,33L,10:40:00,12:40:00,7,6,3,False,33,751.6,4,10
2023-07-06,KN5957,157747.0,185,169,1178,73V,13:55:00,16:05:00,7,6,3,False,35,750.8,5,10
2023-07-06,KN5955,191908.0,185,146,1178,73V,18:15:00,20:20:00,7,6,3,False,34,750.1,4,10
2023-07-06,KN5958,171998.0,185,165,1178,73V,19:05:00,21:25:00,7,6,3,False,34,750.1,4,10
2023-07-06,KN5956,186089.0,185,159,1178,73V,21:20:00,23:20:00,7,6,3,False,33,750.8,5,10
2023-07-07,KN5737,226388.0,292,263,1178,33L,07:25:00,09:25:00,7,7,4,False,31,750.1,4,10
2023-07-07,KN5978,235179.2,292,265,1180,33L,08:10:00,10:25:00,7,7,4,False,33,750.1,5,10
2023-07-07,KN5738,308345.0,292,267,1178,33L,10:40:00,12:40:00,7,7,4,False,36,750.1,6,10
2023-07-07,KN5957,193630.0,185,175,1178,73V,13:55:00,16:05:00,7,7,4,False,36,750.1,6,10
2023-07-07,KN5955,203433.0,143,143,1178,73S,16:15:00,18:20:00,7,7,4,False,35,750.1,5,10
2023-07-07,KN5958,189481.0,185,156,1178,73V,17:10:00,19:30:00,7,7,4,False,33,750.1,1,10
2023-07-07,KN5956,173398.75,143,133,1178,73S,19:40:00,21:55:00,7,7,4,False,29,751.6,3,10
2023-07-07,KN5977,201170.0,185,165,1176,73V,20:45:00,22:55:00,7,7,4,False,30,751.6,2,10
2023-07-08,KN5737,229474.0,292,278,1178,33L,07:25:00,09:25:00,7,8,5,False,27,752.3,2,10
2023-07-08,KN5978,158117.0,185,180,1180,73V,08:10:00,10:25:00,7,8,5,False,27,752.3,1,10
2023-07-08,KN5738,321650.0,292,283,1178,33L,10:40:00,12:40:00,7,8,5,False,29,753.1,2,10
2023-07-08,KN5957,151429.0,185,169,1178,73V,13:55:00,16:05:00,7,8,5,False,29,753.1,2,10
2023-07-08,KN5955,152265.0,185,172,1178,73V,16:15:00,18:20:00,7,8,5,False,29,752.3,2,10
2023-07-08,KN5958,143107.0,185,164,1178,73V,17:10:00,19:30:00,7,8,5,False,30,751.6,3,10
2023-07-08,KN5956,137647.0,185,165,1178,73V,19:40:00,21:40:00,7,8,5,False,30,752.3,4,10
2023-07-08,KN5977,201266.0,292,243,1176,33L,20:45:00,23:00:00,7,8,5,False,29,753.1,3,10
2023-07-09,KN5737,232398.0,292,276,1178,33L,07:25:00,09:25:00,7,9,6,False,31,753.1,2,7
2023-07-09,KN5738,308266.0,292,272,1178,33L,10:40:00,12:40:00,7,9,6,False,31,753.9,2,10
2023-07-09,KN5957,183310.0,179,176,1178,73U,13:55:00,16:05:00,7,9,6,False,32,753.1,3,10
2023-07-09,KN5955,211480.0,185,185,1178,73V,16:15:00,18:20:00,7,9,6,False,32,753.1,4,10
2023-07-09,KN5958,149650.0,179,165,1178,73U,17:10:00,19:30:00,7,9,6,False,32,753.1,5,10
2023-07-09,KN5956,157259.0,185,176,1178,73V,19:40:00,21:55:00,7,9,6,False,30,753.9,4,10
2023-07-09,KN5977,148248.0,185,168,1176,73V,20:45:00,23:05:00,7,9,6,False,30,753.9,3,10
2023-07-10,KN5737,228637.0,292,264,1178,33L,07:25:00,09:25:00,7,10,0,False,30,753.9,2,10
2023-07-10,KN5978,139917.2,185,155,1180,73V,08:10:00,10:25:00,7,10,0,False,32,753.9,2,10
2023-07-10,KN5738,245940.0,292,262,1178,33L,10:40:00,12:40:00,7,10,0,False,30,754.6,4,10
2023-07-10,KN5957,142838.0,179,163,1178,73U,13:55:00,16:05:00,7,10,0,False,24,756.2,4,10
2023-07-10,KN5955,165898.0,185,178,1178,73V,16:15:00,18:20:00,7,10,0,False,28,752.3,1,10
2023-07-10,KN5958,88738.0,179,115,1178,73U,17:10:00,19:30:00,7,10,0,False,28,753.1,2,10
2023-07-10,KN5956,101136.0,185,107,1178,73V,19:40:00,21:55:00,7,10,0,False,28,753.9,4,10
2023-07-11,KN5737,126301.0,185,172,1178,73V,07:25:00,09:25:00,7,11,1,False,29,754.6,3,10
2023-07-11,KN5978,157330.0,292,199,1180,33L,08:10:00,10:25:00,7,11,1,False,31,753.9,5,10
2023-07-11,KN5738,150779.0,185,173,1178,73V,10:40:00,12:40:00,7,11,1,False,34,753.9,4,10
2023-07-11,KN5957,119850.0,185,164,1178,73V,13:55:00,16:05:00,7,11,1,False,37,753.1,3,10
2023-07-11,KN5955,175136.0,185,171,1178,73V,16:15:00,18:20:00,7,11,1,False,38,753.1,2,10
2023-07-11,KN5958,117258.0,185,163,1178,73V,17:10:00,19:30:00,7,11,1,False,36,752.3,4,10
2023-07-11,KN5956,121657.0,185,160,1178,73V,19:40:00,21:40:00,7,11,1,False,33,753.1,4,10
2023-07-11,KN5977,150430.0,185,181,1176,73V,20:45:00,22:55:00,7,11,1,False,32,753.1,4,10
2023-07-12,KN5737,209407.0,292,256,1178,33L,07:25:00,09:25:00,7,12,2,False,31,753.9,3,10
2023-07-12,KN5978,119932.0,185,160,1180,73V,08:10:00,10:25:00,7,12,2,False,32,754.6,3,10
2023-07-12,KN5738,277206.0,292,269,1178,33L,10:40:00,12:40:00,7,12,2,False,35,753.9,4,10
